Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
1,0.6931472420692444,0.8785368238176618,0.6931472420692444,0.8873196919759114
2,0.6931472420692444,0.8785368238176618,0.6931472420692444,0.8873196919759114
3,0.6931472420692444,0.8785368238176618,0.6931472420692444,0.8873196919759114
